number	imsi	msin	call_number	amount	type	date
4428	18248	18248	6781	30	1	3/27/13 16:54
2898	6557	6557	46203	27	1	3/27/13 16:54
1540	9815	9815	5860	1	3	3/27/13 16:54
2462	13757	13757	39320	13	1	3/27/13 16:54
7476	11609	11609	81114	28	1	3/27/13 16:54
2959	6240	6240	79881	24	1	3/27/13 16:54
6669	7860	7860	91965	132	1	3/27/13 16:54
3690	6903	6903	94321	114	1	3/27/13 16:54
835	16038	16038	31135	26	1	3/27/13 16:54
4571	8674	8674	29202	18	1	3/27/13 16:54
4351	9155	9155	41196	94	1	3/27/13 16:54
6797	7451	7451	16534	10	1	3/27/13 16:54
6059	1860	1860	79939	33	1	3/27/13 16:54
3000	11796	11796	46641	39	1	3/27/13 16:54
3307	10871	10871	93305	288	1	3/27/13 16:54
8862	6519	6519	98535	405	1	3/27/13 16:54
9194	3404	3404	99195	17	1	3/27/13 16:54
7165	13494	13494	70671	36	1	3/27/13 16:54
300	12702	12702	98617	31	1	3/27/13 16:54
3434	9525	9525	99234	45	1	3/27/13 16:54
2323	2486	2486	71551	5	1	3/27/13 16:54
1187	14564	14564	84583	150	1	3/27/13 16:54
6895	9369	9369	59790	95	1	3/27/13 16:54
2255	1533	1533	21870	66	1	3/27/13 16:54
8893	2531	2531	51715	27	1	3/27/13 16:54
9894	11575	11575	91707	70	1	3/27/13 16:54
5550	12765	12765	15276	1	3	3/27/13 16:54
1075	11312	11312	91078	85	1	3/27/13 16:54
8217	3903	3903	41669	26	1	3/27/13 16:54
3979	10702	10702	83397	37	1	3/27/13 16:54
6264	9630	9630	69582	124	1	3/27/13 16:54
4646	999	999	13371	99	1	3/27/13 16:54
6589	4787	4787	84540	39	1	3/27/13 16:54
5900	3217	3217	78870	29	1	3/27/13 16:54
1714	10618	10618	20113	105	1	3/27/13 16:54
1613	7876	7876	9876	47	1	3/27/13 16:54
6134	10410	10410	79757	566	1	3/27/13 16:54
300	12702	12702	98617	1	1	3/27/13 16:54
3835	10272	10272	80735	39	1	3/27/13 16:53
9780	9552	9552	49293	20	1	3/27/13 16:53
9195	4011	4011	99194	0	1	3/27/13 16:53
5434	16509	16509	82480	161	1	3/27/13 16:53
7259	13507	13507	89433	74	1	3/27/13 16:53
2884	3822	3822	60921	513	1	3/27/13 16:53
837	10676	10676	26490	94	1	3/27/13 16:53
3739	12326	12326	91019	1	3	3/27/13 16:53
7788	3002	3002	99930	131	1	3/27/13 16:53
4912	8056	8056	95808	69	1	3/27/13 16:53
20	8951	8951	57239	77	1	3/27/13 16:53
4602	4540	4540	69996	35	1	3/27/13 16:53
827	14128	14128	8183	86	1	3/27/13 16:53
3019	10407	10407	93018	70	1	3/27/13 16:53
9286	10830	10830	99801	39	1	3/27/13 16:53
2036	1491	1491	92035	21	1	3/27/13 16:53
8342	8048	8048	15180	127	1	3/27/13 16:53
7740	13433	13433	97738	185	1	3/27/13 16:53
300	12702	12702	98617	5	1	3/27/13 16:53
1532	12879	12879	35602	64	1	3/27/13 16:53
3965	11661	11661	84520	13	1	3/27/13 16:53
1523	7551	7551	31386	1	3	3/27/13 16:53
4244	7124	7124	98374	34	1	3/27/13 16:53
1279	13382	13382	99488	9	1	3/27/13 16:53
484	665	665	82921	68	1	3/27/13 16:53
8599	13483	13483	99646	11	1	3/27/13 16:53
6750	925	925	62367	173	1	3/27/13 16:53
1732	16240	16240	91738	49	1	3/27/13 16:53
7784	13203	13203	68811	68	1	3/27/13 16:53
2631	16588	16588	98983	1	3	3/27/13 16:53
509	1382	1382	90507	55	1	3/27/13 16:53
893	14961	14961	90395	101	1	3/27/13 16:53
2129	13447	13447	92130	59	1	3/27/13 16:53
7531	14042	14042	38701	35	1	3/27/13 16:53
9478	11192	11192	83550	92	1	3/27/13 16:53
1082	9441	9441	12060	15	1	3/27/13 16:53
8200	4806	4806	92562	41	1	3/27/13 16:53
1360	11343	11343	98500	438	1	3/27/13 16:53
3182	13244	13244	98660	29	1	3/27/13 16:53
4143	1459	1459	61380	35	1	3/27/13 16:53
1774	7215	7215	55899	11	1	3/27/13 16:53
9134	9136	9136	52659	241	1	3/27/13 16:53
2404	7824	7824	46300	60	1	3/27/13 16:53
9466	11193	11193	12540	9	1	3/27/13 16:53
8630	6491	6491	93300	43	1	3/27/13 16:53
8072	2303	2303	69420	97	1	3/27/13 16:53
1438	9656	9656	86542	55	1	3/27/13 16:53
9121	6078	6078	32220	88	1	3/27/13 16:53
9330	9243	9243	42850	77	1	3/27/13 16:52
8566	7362	7362	67314	118	1	3/27/13 16:52
1866	7307	7307	91716	82	1	3/27/13 16:52
1188	7787	7787	64811	1	3	3/27/13 16:52
2275	12341	12341	77469	1	3	3/27/13 16:52
1048	14990	14990	34305	150	1	3/27/13 16:52
1754	11209	11209	40275	480	1	3/27/13 16:52
4507	963	963	95740	15	1	3/27/13 16:52
4608	8244	8244	82718	343	1	3/27/13 16:52
2832	11538	11538	19890	65	1	3/27/13 16:52
7484	12554	12554	97892	25	1	3/27/13 16:52
1523	9955	9955	93825	26	1	3/27/13 16:52
9040	17589	17589	96390	19	1	3/27/13 16:52
4267	6619	6619	13820	126	1	3/27/13 16:52
6216	7003	7003	41670	158	1	3/27/13 16:52
6698	13325	13325	3100	1	3	3/27/13 16:52
9879	7555	7555	15670	49	1	3/27/13 16:52
5117	8987	8987	48384	1	3	3/27/13 16:52
2881	3732	3732	92882	52	1	3/27/13 16:52
31	6659	6659	7854	136	1	3/27/13 16:52
7473	3624	3624	97471	103	1	3/27/13 16:52
9979	9036	9036	3017	104	1	3/27/13 16:52
9134	9136	9136	99136	27	1	3/27/13 16:52
3414	11965	11965	31908	1	3	3/27/13 16:52
735	12069	12069	94250	209	1	3/27/13 16:52
9820	12777	12777	67735	85	1	3/27/13 16:52
3822	13841	13841	33770	34	1	3/27/13 16:52
313	424	424	92222	116	1	3/27/13 16:52
3659	7135	7135	52132	20	1	3/27/13 16:52
7655	8259	8259	94030	42	1	3/27/13 16:52
5901	3220	3220	95900	20	1	3/27/13 16:52
3196	9741	9741	12560	76	1	3/27/13 16:52
2824	4414	4414	29470	21	1	3/27/13 16:52
6671	11220	11220	99104	24	1	3/27/13 16:52
8194	10820	10820	57697	1	3	3/27/13 16:52
9880	17668	17668	40540	26	1	3/27/13 16:52
6935	8587	8587	66976	48	1	3/27/13 16:52
2001	357	357	36032	1	3	3/27/13 16:52
7784	13203	13203	68811	25	1	3/27/13 16:52
9699	6067	6067	99200	27	1	3/27/13 16:52
9633	12629	12629	29750	41	1	3/27/13 16:52
9789	7099	7099	95962	347	1	3/27/13 16:52
340	451	451	98247	54	1	3/27/13 16:52
8871	4961	4961	98870	205	1	3/27/13 16:52
6716	10124	10124	99715	26	1	3/27/13 16:52
5730	4960	4960	36730	154	1	3/27/13 16:52
6996	2898	2898	13329	225	1	3/27/13 16:52
8797	12553	12553	7480	17	1	3/27/13 16:51
7104	12820	12820	51691	28	1	3/27/13 16:51
7532	7922	7922	1882	433	1	3/27/13 16:51
7498	11938	11938	10169	1	3	3/27/13 16:51
2819	16125	16125	40420	17	1	3/27/13 16:51
7305	6144	6144	980	155	1	3/27/13 16:51
2538	16123	16123	6400	76	1	3/27/13 16:51
6651	14358	14358	96650	21	1	3/27/13 16:51
1994	12874	12874	6920	30	1	3/27/13 16:51
8425	8392	8392	98426	99	1	3/27/13 16:51
6059	1860	1860	71841	48	1	3/27/13 16:51
9197	4558	4558	1679	1	3	3/27/13 16:51
8206	13548	13548	94286	35	1	3/27/13 16:51
7669	10161	10161	57766	46	1	3/27/13 16:51
8890	7413	7413	70638	32	1	3/27/13 16:51
3729	8270	8270	24215	122	1	3/27/13 16:51
2784	3921	3921	54532	212	1	3/27/13 16:51
4011	18138	18138	95867	90	1	3/27/13 16:51
3735	4535	4535	25637	71	1	3/27/13 16:51
2685	13850	13850	42294	16	1	3/27/13 16:51
3190	8754	8754	76780	18	1	3/27/13 16:51
5681	1255	1255	23655	49	1	3/27/13 16:51
3323	16585	16585	670	8	1	3/27/13 16:51
2628	11891	11891	53636	8	1	3/27/13 16:51
9448	11197	11197	99434	119	1	3/27/13 16:51
3247	10382	10382	data	13850087	2	3/27/13 16:51
4267	6619	6619	58753	36	1	3/27/13 16:51
9195	4011	4011	40553	44	1	3/27/13 16:51
1640	14329	14329	75855	154	1	3/27/13 16:51
4457	817	817	83085	105	1	3/27/13 16:51
7051	10604	10604	70475	32	1	3/27/13 16:51
835	16038	16038	68099	169	1	3/27/13 16:51
9417	4500	4500	99465	206	1	3/27/13 16:51
9615	13383	13383	90	183	1	3/27/13 16:51
4986	18203	18203	4630	24	1	3/27/13 16:51
3932	14869	14869	83140	117	1	3/27/13 16:51
4597	6054	6054	72004	8	1	3/27/13 16:51
9121	6078	6078	83484	9	1	3/27/13 16:51
4283	553	553	37389	36	1	3/27/13 16:51
9062	11010	11010	49590	14	1	3/27/13 16:51
6907	8045	8045	16234	218	1	3/27/13 16:51
6828	4042	4042	92610	27	1	3/27/13 16:51
5877	12276	12276	65645	177	1	3/27/13 16:51
441	12351	12351	13000	29	1	3/27/13 16:51
9179	6008	6008	93835	10	1	3/27/13 16:51
3290	11485	11485	66310	57	1	3/27/13 16:51
5550	12765	12765	15276	1	3	3/27/13 16:50
7014	2139	2139	19237	30	1	3/27/13 16:50
1743	13613	13613	10132	1	3	3/27/13 16:50
4348	8897	8897	26820	21	1	3/27/13 16:50
3074	14090	14090	8677	25	1	3/27/13 16:50
3314	16384	16384	33431	3	1	3/27/13 16:50
7948	4311	4311	9792	149	1	3/27/13 16:50
9557	7813	7813	56146	299	1	3/27/13 16:50
5022	14383	14383	95033	252	1	3/27/13 16:50
1279	13382	13382	24310	132	1	3/27/13 16:50
4602	10601	10601	98121	118	1	3/27/13 16:50
3391	17542	17542	27182	43	1	3/27/13 16:50
3776	4021	4021	39520	21	1	3/27/13 16:50
7472	6748	6748	7470	31	1	3/27/13 16:50
5730	4960	4960	98816	50	1	3/27/13 16:50
7953	13460	13460	49339	46	1	3/27/13 16:50
2399	3697	3697	97780	60	1	3/27/13 16:50
3690	6903	6903	87424	176	1	3/27/13 16:50
5666	1240	1240	95500	233	1	3/27/13 16:50
5500	1074	1074	95666	233	1	3/27/13 16:50
6663	13937	13937	93030	53	1	3/27/13 16:50
2685	13850	13850	97698	22	1	3/27/13 16:50
4993	2389	2389	94900	31	1	3/27/13 16:50
9062	11010	11010	2914	10	1	3/27/13 16:50
1032	16036	16036	94781	26	1	3/27/13 16:50
3901	8879	8879	93900	1	3	3/27/13 16:50
893	14961	14961	30866	139	1	3/27/13 16:50
9656	13885	13885	68298	130	1	3/27/13 16:50
7766	4801	4801	98766	1	3	3/27/13 16:50
3246	7583	7583	77140	126	1	3/27/13 16:50
76	8101	8101	6972	104	1	3/27/13 16:50
2285	9496	9496	92279	258	1	3/27/13 16:50
7766	4801	4801	98766	1	3	3/27/13 16:50
4960	14	14	94949	530	1	3/27/13 16:50
5304	2402	2402	95299	49	1	3/27/13 16:50
8855	3314	3314	57806	1	3	3/27/13 16:50
1297	13384	13384	3677	33	1	3/27/13 16:50
2323	2486	2486	71551	5	1	3/27/13 16:50
7498	11938	11938	64338	1	3	3/27/13 16:50
6530	13167	13167	78367	5	1	3/27/13 16:50
3546	4509	4509	99478	56	1	3/27/13 16:50
3900	7074	7074	49620	25	1	3/27/13 16:50
2275	12341	12341	77469	1	3	3/27/13 16:50
6009	14200	14200	28472	55	1	3/27/13 16:50
4611	10695	10695	84610	78	1	3/27/13 16:50
6797	7451	7451	55068	10	1	3/27/13 16:50
7348	6162	6162	93340	65	1	3/27/13 16:50
7753	14258	14258	29526	66	1	3/27/13 16:50
1901	979	979	90196	15	1	3/27/13 16:50
3268	16005	16005	29179	1	3	3/27/13 16:50
1355	7654	7654	57400	1	3	3/27/13 16:50
3679	15195	15195	49304	107	1	3/27/13 16:50
8896	2338	2338	59657	61	1	3/27/13 16:50
8475	9421	9421	97097	1	3	3/27/13 16:50
3159	9385	9385	11088	37	1	3/27/13 16:50
8342	8048	8048	81187	187	1	3/27/13 16:50
3648	16114	16114	57232	21	1	3/27/13 16:50
9820	12777	12777	42583	61	1	3/27/13 16:50
6750	925	925	87171	155	1	3/27/13 16:50
1866	7307	7307	3928	140	1	3/27/13 16:50
2623	16011	16011	64080	67	1	3/27/13 16:50
3300	8001	8001	98930	10	1	3/27/13 16:50
506	1379	1379	90508	238	1	3/27/13 16:50
4352	321	321	48457	33	1	3/27/13 16:50
5275	14058	14058	68606	1	3	3/27/13 16:49
6219	10719	10719	95988	10	1	3/27/13 16:49
2467	13758	13758	11451	20	1	3/27/13 16:49
5666	1240	1240	95500	24	1	3/27/13 16:49
5500	1074	1074	95666	24	1	3/27/13 16:49
2749	8637	8637	41080	95	1	3/27/13 16:49
6922	8035	8035	92030	122	1	3/27/13 16:49
3545	4510	4510	99418	16	1	3/27/13 16:49
3835	10272	10272	19180	31	1	3/27/13 16:49
6634	10654	10654	45120	114	1	3/27/13 16:49
5940	8321	8321	68890	119	1	3/27/13 16:49
6589	4787	4787	12531	155	1	3/27/13 16:49
7180	12596	12596	30259	55	1	3/27/13 16:49
2631	16588	16588	98983	1	3	3/27/13 16:49
8494	15051	15051	66551	37	1	3/27/13 16:49
3483	6840	6840	36230	28	1	3/27/13 16:49
598	14762	14762	78085	446	1	3/27/13 16:49
4917	6271	6271	99600	19	1	3/27/13 16:49
3431	10677	10677	97667	256	1	3/27/13 16:49
4386	11708	11708	53198	33	1	3/27/13 16:49
9419	10126	10126	71890	4	1	3/27/13 16:49
1941	13620	13620	56320	22	1	3/27/13 16:49
1033	16143	16143	12747	1	3	3/27/13 16:49
1297	13384	13384	93390	33	1	3/27/13 16:49
5520	4494	4494	83550	336	1	3/27/13 16:49
8991	13058	13058	29298	32	1	3/27/13 16:49
3300	8001	8001	35110	1	3	3/27/13 16:49
707	11541	11541	78893	99	1	3/27/13 16:49
7898	6763	6763	53137	26	1	3/27/13 16:49
6520	2949	2949	58847	42	1	3/27/13 16:49
2557	13949	13949	51705	62	1	3/27/13 16:49
1601	15230	15230	49654	53	1	3/27/13 16:49
1278	6311	6311	23390	272	1	3/27/13 16:49
9134	9136	9136	14350	32	1	3/27/13 16:49
9864	17671	17671	97201	7	1	3/27/13 16:49
2459	6374	6374	21015	84	1	3/27/13 16:49
9247	2421	2421	94222	7	1	3/27/13 16:49
9986	6786	6786	16827	101	1	3/27/13 16:49
969	14454	14454	29764	1	3	3/27/13 16:49
164	4125	4125	87502	19	1	3/27/13 16:49
3733	10580	10580	32740	17	1	3/27/13 16:49
3069	16178	16178	55425	34	1	3/27/13 16:49
3499	13009	13009	55462	1	3	3/27/13 16:49
2273	14931	14931	92225	13	1	3/27/13 16:48
8559	14333	14333	21312	647	1	3/27/13 16:48
9854	11165	11165	83550	38	1	3/27/13 16:48
5947	4611	4611	32780	8	1	3/27/13 16:48
3982	9448	9448	32249	249	1	3/27/13 16:48
30	2694	2694	90033	94	1	3/27/13 16:48
7907	3496	3496	98756	39	1	3/27/13 16:48
720	6170	6170	57995	27	1	3/27/13 16:48
839	10680	10680	17720	1	3	3/27/13 16:48
4089	3033	3033	71184	178	1	3/27/13 16:48
348	12317	12317	70514	1	3	3/27/13 16:48
8312	4396	4396	66839	739	1	3/27/13 16:48
3305	8012	8012	23808	16	1	3/27/13 16:48
313	424	424	45180	94	1	3/27/13 16:48
180	6579	6579	57970	1027	1	3/27/13 16:48
6368	8007	8007	60111	14	1	3/27/13 16:48
8524	4872	4872	62034	66	1	3/27/13 16:48
893	14961	14961	90586	60	1	3/27/13 16:48
7737	12342	12342	83241	1	3	3/27/13 16:48
3348	16563	16563	37850	59	1	3/27/13 16:48
2401	4828	4828	2815	43	1	3/27/13 16:48
3840	10792	10792	8254	30	1	3/27/13 16:48
4602	4540	4540	77696	30	1	3/27/13 16:48
5224	11505	11505	54190	72	1	3/27/13 16:48
3213	10560	10560	55553	104	1	3/27/13 16:48
50	12693	12693	90329	38	1	3/27/13 16:48
1	1652	1652	89335	74	1	3/27/13 16:48
5557	1131	1131	95556	1	3	3/27/13 16:48
4519	4750	4750	23010	34	1	3/27/13 16:48
885	10763	10763	98662	105	1	3/27/13 16:48
2032	7087	7087	72040	9	1	3/27/13 16:48
6652	14449	14449	30770	40	1	3/27/13 16:48
7178	6732	6732	89541	25	1	3/27/13 16:48
1984	9747	9747	31405	26	1	3/27/13 16:48
8559	14333	14333	8850	22	1	3/27/13 16:48
9246	11870	11870	59456	26	1	3/27/13 16:48
5834	8235	8235	32780	1	3	3/27/13 16:48
2784	3921	3921	41098	162	1	3/27/13 16:48
9855	11184	11184	99853	55	1	3/27/13 16:48
1098	11496	11496	45609	1	3	3/27/13 16:48
9413	10041	10041	11397	355	1	3/27/13 16:48
557	16402	16402	78279	1	3	3/27/13 16:48
4009	233	233	4613	1	3	3/27/13 16:48
4608	8244	8244	68521	238	1	3/27/13 16:48
9919	7744	7744	17283	307	1	3/27/13 16:48
1433	10227	10227	98947	110	1	3/27/13 16:48
7191	14930	14930	9090	267	1	3/27/13 16:48
2786	3923	3923	97170	23	1	3/27/13 16:48
164	4125	4125	87502	9	1	3/27/13 16:48
6676	13403	13403	39425	8	1	3/27/13 16:48
2631	16588	16588	83595	1	3	3/27/13 16:48
3077	16134	16134	10908	60	1	3/27/13 16:48
4917	6271	6271	99600	4	1	3/27/13 16:47
4944	2376	2376	94949	10	1	3/27/13 16:47
3921	12514	12514	14558	16	1	3/27/13 16:47
2058	4964	4964	85972	86	1	3/27/13 16:47
5556	2624	2624	40887	17	1	3/27/13 16:47
1317	17597	17597	42140	27	1	3/27/13 16:47
7952	6	6	55903	99	1	3/27/13 16:47
7050	2103	2103	27223	87	1	3/27/13 16:47
1743	13613	13613	10132	1	3	3/27/13 16:47
1278	6311	6311	92961	61	1	3/27/13 16:47
6023	16064	16064	10552	597	1	3/27/13 16:47
3298	6501	6501	27660	62	1	3/27/13 16:47
8092	2283	2283	87587	41	1	3/27/13 16:47
1105	9188	9188	98630	174	1	3/27/13 16:47
4407	3030	3030	71156	25	1	3/27/13 16:47
7473	3624	3624	20710	23	1	3/27/13 16:47
3690	6903	6903	93694	35	1	3/27/13 16:47
9879	7555	7555	99890	239	1	3/27/13 16:47
2961	7579	7579	72002	289	1	3/27/13 16:47
7642	9723	9723	55189	30	1	3/27/13 16:47
1640	1043	1043	50150	3	1	3/27/13 16:47
1585	13651	13651	63249	99	1	3/27/13 16:47
17	9146	9146	70880	19	1	3/27/13 16:47
9854	11165	11165	99063	58	1	3/27/13 16:47
8559	14333	14333	42253	1	3	3/27/13 16:47
1866	7307	7307	26841	97	1	3/27/13 16:47
2404	7824	7824	997	301	1	3/27/13 16:47
7472	6749	6749	7470	50	1	3/27/13 16:47
2275	12341	12341	77469	1	3	3/27/13 16:47
9000	1432	1432	99111	223	1	3/27/13 16:47
4679	12228	12228	35649	90	1	3/27/13 16:47
2323	2486	2486	71551	3	1	3/27/13 16:47
8512	1047	1047	21640	1	3	3/27/13 16:47
9612	12694	12694	51707	10	1	3/27/13 16:47
7650	6200	6200	55405	23	1	3/27/13 16:47
6302	9736	9736	15419	53	1	3/27/13 16:47
5258	12549	12549	61146	123	1	3/27/13 16:47
4039	18258	18258	79001	26	1	3/27/13 16:47
8138	2237	2237	81640	31	1	3/27/13 16:47
3239	10377	10377	72092	32	1	3/27/13 16:47
4129	9827	9827	94133	15	1	3/27/13 16:47
770	11316	11316	60301	129	1	3/27/13 16:47
3778	16293	16293	93990	83	1	3/27/13 16:47
9557	7813	7813	71296	52	1	3/27/13 16:47
6544	2973	2973	55787	28	1	3/27/13 16:47
9116	10463	10463	18340	137	1	3/27/13 16:47
6119	1920	1920	56951	77	1	3/27/13 16:47
1276	9933	9933	74160	27	1	3/27/13 16:47
1906	7602	7602	54956	158	1	3/27/13 16:47
1278	6311	6311	23390	10	1	3/27/13 16:47
7210	14260	14260	97214	670	1	3/27/13 16:47
5557	1131	1131	95556	30	1	3/27/13 16:47
9652	13886	13886	99653	21	1	3/27/13 16:47
6548	2977	2977	40510	12	1	3/27/13 16:47
92	12470	12470	29568	4	1	3/27/13 16:46
8201	17503	17503	98202	42	1	3/27/13 16:46
2494	17644	17644	99195	111	1	3/27/13 16:46
4267	10895	10895	1656	1	3	3/27/13 16:46
883	17079	17079	14570	249	1	3/27/13 16:46
3923	12982	12982	81140	49	1	3/27/13 16:46
5470	14364	14364	95471	46	1	3/27/13 16:46
6887	3592	3592	455	4	1	3/27/13 16:46
6669	7860	7860	23018	183	1	3/27/13 16:46
3921	12514	12514	14558	1	3	3/27/13 16:46
4229	11301	11301	59616	25	1	3/27/13 16:46
4602	10601	10601	13314	42	1	3/27/13 16:46
3739	12326	12326	7405	53	1	3/27/13 16:46
3327	8255	8255	82754	528	1	3/27/13 16:46
7963	16108	16108	96229	54	1	3/27/13 16:46
8336	4550	4550	99830	20	1	3/27/13 16:46
8848	7079	7079	91121	115	1	3/27/13 16:46
8705	11931	11931	94622	192	1	3/27/13 16:46
2784	3921	3921	31111	68	1	3/27/13 16:46
180	6579	6579	45620	94	1	3/27/13 16:46
8138	2237	2237	92680	7	1	3/27/13 16:46
2441	3112	3112	28138	69	1	3/27/13 16:46
4969	3892	3892	25271	130	1	3/27/13 16:46
2273	14931	14931	92285	70	1	3/27/13 16:46
5201	10164	10164	58667	20	1	3/27/13 16:46
4270	903	903	91854	159	1	3/27/13 16:46
1798	17662	17662	59911	6	1	3/27/13 16:46
7214	14256	14256	97210	10	1	3/27/13 16:46
3780	4044	4044	93783	44	1	3/27/13 16:46
9185	12348	12348	71380	375	1	3/27/13 16:46
8619	18288	18288	29150	20	1	3/27/13 16:46
6870	13867	13867	95790	45	1	3/27/13 16:46
6291	7007	7007	23800	51	1	3/27/13 16:46
7966	9476	9476	60773	66	1	3/27/13 16:46
1317	17597	17597	92299	55	1	3/27/13 16:46
308	419	419	47559	15	1	3/27/13 16:46
2573	14219	14219	95547	69	1	3/27/13 16:46
6344	13611	13611	76699	1	3	3/27/13 16:46
3268	16005	16005	29179	1	3	3/27/13 16:46
3553	4685	4685	8659	112	1	3/27/13 16:46
7375	6822	6822	59890	41	1	3/27/13 16:46
722	7481	7481	95039	24	1	3/27/13 16:46
9075	10031	10031	74267	113	1	3/27/13 16:46
4969	3892	3892	25271	9	1	3/27/13 16:46
8270	13293	13293	80918	47	1	3/27/13 16:46
3943	9565	9565	90803	38	1	3/27/13 16:46
1798	17662	17662	59911	13	1	3/27/13 16:46
3739	12326	12326	91019	1	3	3/27/13 16:46
2223	6369	6369	43387	49	1	3/27/13 16:46
534	11203	11203	1890	4	1	3/27/13 16:46
1007	17056	17056	53183	37	1	3/27/13 16:46
9234	11639	11639	75101	130	1	3/27/13 16:46
808	9989	9989	95878	14	1	3/27/13 16:46
4981	6649	6649	24810	16	1	3/27/13 16:46
1759	10587	10587	58383	689	1	3/27/13 16:45
893	14961	14961	90395	131	1	3/27/13 16:45
115	6764	6764	90114	176	1	3/27/13 16:45
3921	12514	12514	14558	6	1	3/27/13 16:45
835	16038	16038	90110	231	1	3/27/13 16:45
534	11203	11203	1890	6	1	3/27/13 16:45
4969	3892	3892	25271	1	1	3/27/13 16:45
3546	4509	4509	99856	24	1	3/27/13 16:45
3307	10871	10871	63489	126	1	3/27/13 16:45
4214	3013	3013	20713	26	1	3/27/13 16:45
9387	12634	12634	82210	24	1	3/27/13 16:45
509	10219	10219	82232	1	3	3/27/13 16:45
4581	4716	4716	41395	26	1	3/27/13 16:45
6548	2977	2977	59390	56	1	3/27/13 16:45
4555	1565	1565	51259	45	1	3/27/13 16:45
4684	13388	13388	95590	53	1	3/27/13 16:45
1862	7303	7303	91861	93	1	3/27/13 16:45
2619	9582	9582	80800	35	1	3/27/13 16:45
9402	6780	6780	99412	128	1	3/27/13 16:45
5258	12549	12549	75134	72	1	3/27/13 16:45
2459	6374	6374	27806	47	1	3/27/13 16:45
3690	8004	8004	97341	1	3	3/27/13 16:45
3224	12495	12495	77592	348	1	3/27/13 16:45
8990	7073	7073	69214	1	3	3/27/13 16:45
5557	1131	1131	40658	71	1	3/27/13 16:45
9833	4779	4779	19640	13	1	3/27/13 16:45
702	12404	12404	49087	50	1	3/27/13 16:45
2685	13850	13850	97698	30	1	3/27/13 16:45
4646	999	999	13371	36	1	3/27/13 16:45
4936	14839	14839	93365	21	1	3/27/13 16:45
9037	9230	9230	45120	25	1	3/27/13 16:45
3699	8445	8445	20081	100	1	3/27/13 16:45
7582	8636	8636	35270	16	1	3/27/13 16:45
6278	10024	10024	6583	1	3	3/27/13 16:45
8421	8388	8388	98420	251	1	3/27/13 16:45
9345	13322	13322	35172	40	1	3/27/13 16:45
8118	11486	11486	36270	38	1	3/27/13 16:45
1732	2877	2877	1655	42	1	3/27/13 16:45
6525	6360	6360	33037	86	1	3/27/13 16:45
6951	11072	11072	18481	36	1	3/27/13 16:45
9417	4500	4500	99855	33	1	3/27/13 16:45
3389	2874	2874	40126	80	1	3/27/13 16:45
4286	9287	9287	94287	193	1	3/27/13 16:45
6319	12805	12805	59527	98	1	3/27/13 16:45
9986	6786	6786	16603	153	1	3/27/13 16:45
7165	13494	13494	71525	43	1	3/27/13 16:45
3773	3780	3780	67074	101	1	3/27/13 16:45
5257	12541	12541	93457	7	1	3/27/13 16:45
4320	14835	14835	7885	354	1	3/27/13 16:45
1098	11496	11496	45609	1	3	3/27/13 16:45
2411	8037	8037	21141	25	1	3/27/13 16:45
5033	14385	14385	95022	146	1	3/27/13 16:45
5191	9318	9318	95196	584	1	3/27/13 16:45
4070	4196	4196	23027	76	1	3/27/13 16:45
6562	7576	7576	96425	93	1	3/27/13 16:45
7191	14930	14930	74670	1	3	3/27/13 16:45
4889	6136	6136	94388	220	1	3/27/13 16:44
7050	2103	2103	18212	120	1	3/27/13 16:44
8469	6891	6891	30279	870	1	3/27/13 16:44
259	62	62	87960	1	3	3/27/13 16:44
6708	7722	7722	16061	99	1	3/27/13 16:44
1432	10204	10204	73721	1	3	3/27/13 16:44
5506	6530	6530	19180	22	1	3/27/13 16:44
164	4125	4125	87502	24	1	3/27/13 16:44
7276	7972	7972	3936	52	1	3/27/13 16:44
8128	12503	12503	92525	90	1	3/27/13 16:44
1640	14329	14329	33010	125	1	3/27/13 16:44
1454	2860	2860	47194	70	1	3/27/13 16:44
2403	12637	12637	98632	323	1	3/27/13 16:44
3871	11728	11728	59565	1	3	3/27/13 16:44
7484	12554	12554	65741	348	1	3/27/13 16:44
4013	1427	1427	96750	73	1	3/27/13 16:44
9435	8204	8204	49590	10	1	3/27/13 16:44
1399	7421	7421	72286	42	1	3/27/13 16:44
3861	9577	9577	40603	59	1	3/27/13 16:44
4665	18186	18186	37241	28	1	3/27/13 16:44
5554	1128	1128	95558	72	1	3/27/13 16:44
9402	6780	6780	99412	29	1	3/27/13 16:44
1941	7032	7032	42166	29	1	3/27/13 16:44
8990	7073	7073	69214	1	3	3/27/13 16:44
4581	4716	4716	41395	15	1	3/27/13 16:44
4864	8019	8019	17510	76	1	3/27/13 16:44
30	2013	2013	61227	397	1	3/27/13 16:44
6023	16064	16064	49354	155	1	3/27/13 16:44
822	9701	9701	27518	24	1	3/27/13 16:44
6797	7451	7451	82275	53	1	3/27/13 16:44
2323	2486	2486	71551	9	1	3/27/13 16:44
1710	17052	17052	29290	1	3	3/27/13 16:44
8890	7413	7413	70638	36	1	3/27/13 16:44
9251	4231	4231	73615	82	1	3/27/13 16:44
6760	2681	2681	96766	32	1	3/27/13 16:44
2036	7402	7402	3748	16	1	3/27/13 16:44
9949	9257	9257	86297	1	3	3/27/13 16:44
3408	10472	10472	77106	23	1	3/27/13 16:44
5258	12549	12549	27020	44	1	3/27/13 16:44
